;citrus;lemon;grapefruit;orange;pineapple;grape;strawberry;apple;pear;peach;banana;rose;violet;lavender;cologne;perfume;honey;cherry;berry;almond;clove;cinnamon;tea;oak;cedar;mothball;peppermint;camphor;eucalyptus;chocolate;vanilla;syrup;caramel;raisin;coconut;anise;licorice;detergent;gasoline;solvent;turpentine;pine;geranium;celery;vegetable;weed;grass;cucumber;hay;bakery;bread;beer;leather;cardboard;rope;potato;mouse;mushroom;peanut;egg;birch;cork;incense;coffee;tar;creosote;disinfectant;vinegar;ammonia;urine;rubber;kerosene;paint;varnish;popcorn;cheese;garlic;onion;blood;animal;manure;bark
grass;0.47818695221750296;0.473212092159651;0.43653803613271386;0.5023200112514515;0.5095456568226597;0.5517052618292242;0.5318312822184733;0.4776395104838423;0.4862663132479151;0.4925470832134966;0.5288336017039736;0.42975887353251435;0.43654062160140383;0.45454469091797833;0.4988976229936123;0.5076682913427188;0.5132761132300363;0.544084044061348;0.544084044061348;0.48801984513678676;0.5453733440801705;0.5460657763609048;0.4203188093257516;0.431101110078307;0.5238996971811458;0.5431491900845951;0.5112429804994323;0.5151857941397961;0.5060750021588506;0.5358458525974843;0.5447239856635213;0.5114422622052501;0.5382871693904443;0.5497766838987234;0.5201143528752212;0.5178406793923414;0.5178406793923414;0.5265036349206524;0.5167482841027317;0.5167482841027317;0.48733698531143693;0.48733698531143693;0.15514269462333097;0.33378433844325456;0.09380639760211151;0.045985314926452525;0.0;0.2123753385176408;0.19450623984471516;0.5594688151895137;0.5594688151895137;0.5033862810521766;0.5033196374344676;0.3718269479589619;0.43390335071322284;0.20801394752202224;0.5130063524820871;0.3379837390378906;0.5221392265879894;0.5086324567946974;0.36269938981891997;0.4432942623888704;0.5083101383785109;0.5251018123428749;0.5414193891990976;0.5375363318479232;0.5531533004003366;0.5423361158485718;0.5479096223843495;0.5462418663755052;0.5230186248511907;0.4656688613370724;0.4758123563795803;0.508708226523599;0.5351305396950968;0.485703463390595;0.5104848791379359;0.5104848791379359;0.4968632312090121;0.5317203631318912;0.5758918117146552;0.36269938981891997
cucumber;0.43530479614473494;0.42644173488136583;0.3734501619536011;0.437590245714152;0.5006729365101749;0.5372872302053535;0.5317881793994381;0.41626989025774985;0.468437900982874;0.49394655882085453;0.5273949435763454;0.5292045666118989;0.5272259865586519;0.529609311297732;0.5163841949690138;0.5274284206345028;0.5569322633178586;0.5520245046236896;0.5520245046236896;0.5309111173945561;0.532579146045694;0.5378581230621122;0.46027198101108713;0.48673609030218407;0.548681868842948;0.5544245916201953;0.5328906084060527;0.5461201794026493;0.5387586030085659;0.5234934958463424;0.5423210987850489;0.5109814099494197;0.5295042430366184;0.5183721051111204;0.5308543212515118;0.5208949794169933;0.5208949794169933;0.5328853317649371;0.49090876505486625;0.49090876505486625;0.5196219532679505;0.5196219532679505;0.3627468342592716;0.36318814979571645;0.2115336322384188;0.24762968011369368;0.2123753385176408;0.0;0.35248940114946103;0.5141418795712878;0.5141418795712878;0.5254632910695756;0.5360026191873597;0.4210787348111736;0.43631169825463983;0.2807885931871804;0.5070635842738317;0.37689404916817826;0.48813234419751145;0.4457432882982582;0.4444398659781231;0.4763143739016585;0.5528411535568823;0.5075326134832658;0.5334971910712714;0.5339930800646802;0.5659723732416915;0.4857685843467388;0.5392102640559426;0.5366600410620703;0.5413330880736412;0.49159398309084557;0.4864643514397601;0.5150881605830814;0.4905506369771027;0.5176684383818742;0.48671439428380064;0.48671439428380064;0.4874681070642271;0.510199081553187;0.5426844556837069;0.4444398659781231
hay;0.5711653782100079;0.5603852124406694;0.5470430667156282;0.5817707487688282;0.5758542379097549;0.5672214405273196;0.5623629990766987;0.466868354868977;0.5730909612523889;0.5194075969692373;0.5515720902190903;0.5019158584609825;0.49751990173121147;0.5125867606044756;0.5221314872016168;0.5438989015997663;0.4866342131346587;0.5643826031694389;0.5643826031694389;0.41418212286740935;0.5496260175988735;0.5136801449443483;0.46695302864204785;0.3458661259633856;0.42987560976796413;0.5001814469376199;0.5520839161033979;0.5131436000619235;0.5357857751744561;0.5211980775783568;0.5065176685048502;0.517191676631089;0.5198047651353627;0.5245730582444345;0.4458819847383932;0.5217893570179963;0.5217893570179963;0.5128104778194011;0.5208328281785234;0.5208328281785234;0.49912177562855087;0.49912177562855087;0.3426298720599534;0.3856964040173345;0.21940563206307778;0.19517138836777548;0.19450623984471516;0.35248940114946103;0.0;0.5138646648503101;0.5138646648503101;0.5069488540598166;0.3893016401446489;0.2760629433591869;0.3500669207921704;0.21570637295619255;0.4377111895537462;0.3801482513390352;0.4322979082905192;0.4886189817780215;0.25884461110566204;0.3195661138395943;0.4785765442522188;0.5159674116874089;0.4866704707892935;0.47054819919751517;0.5006178894786352;0.568894617365216;0.5373698231508341;0.5118489101659394;0.5093049958344928;0.49354484311393354;0.4519106578781952;0.48311594991285567;0.47041985027003885;0.5095837816348081;0.5519347597002829;0.5519347597002829;0.4941981673046399;0.4812317940223373;0.5645440343187369;0.25884461110566204
bakery;0.5288255097151158;0.5210856804476419;0.5266106603822016;0.5189675670297939;0.5292086262074321;0.5376621120781857;0.5350031655601445;0.46548975478582433;0.5536381691971684;0.5320182252441239;0.5133160175726286;0.544895594318268;0.5602900203131012;0.5637763060387077;0.5584120318085338;0.5638700122064406;0.48899228505258363;0.5040184344113711;0.5040184344113711;0.38149062042360066;0.5190750040609428;0.5023148036650198;0.5576657304654928;0.5245770784326774;0.5566223141062375;0.5591920737517118;0.537418431872041;0.5737178091421399;0.5559685505980061;0.35753319551028645;0.3604165962795865;0.4514554194920469;0.383816889072741;0.49330555047165753;0.4455840892927147;0.5124495466368552;0.5124495466368552;0.5863933163001286;0.5777179060277473;0.5777179060277473;0.5760016570929472;0.5760016570929472;0.5763473581079697;0.4537725956124484;0.5141215422902854;0.5492938086593242;0.5594688151895137;0.5141418795712878;0.5138646648503101;0.0;0.0;0.5103913017426996;0.5266077729155431;0.48944293154752394;0.5292500148990454;0.49570176129808574;0.45304908961238677;0.49965268683551034;0.3951188335455083;0.33313328080260857;0.5461562801182314;0.4745066694240671;0.5797869459453816;0.37022095389466;0.5502386699515818;0.5362898768027702;0.5793584646961731;0.5227976483712171;0.5817640239246348;0.549163714552284;0.5490120756973476;0.588531834644366;0.5755910430703965;0.5743350448881522;0.20923788010191552;0.5158278998725371;0.50507651585922;0.50507651585922;0.500603360798425;0.45795432378370304;0.5278749179561755;0.5461562801182314
bread;0.5288255097151158;0.5210856804476419;0.5266106603822016;0.5189675670297939;0.5292086262074321;0.5376621120781857;0.5350031655601445;0.46548975478582433;0.5536381691971684;0.5320182252441239;0.5133160175726286;0.544895594318268;0.5602900203131012;0.5637763060387077;0.5584120318085338;0.5638700122064406;0.48899228505258363;0.5040184344113711;0.5040184344113711;0.38149062042360066;0.5190750040609428;0.5023148036650198;0.5576657304654928;0.5245770784326774;0.5566223141062375;0.5591920737517118;0.537418431872041;0.5737178091421399;0.5559685505980061;0.35753319551028645;0.3604165962795865;0.4514554194920469;0.383816889072741;0.49330555047165753;0.4455840892927147;0.5124495466368552;0.5124495466368552;0.5863933163001286;0.5777179060277473;0.5777179060277473;0.5760016570929472;0.5760016570929472;0.5763473581079697;0.4537725956124484;0.5141215422902854;0.5492938086593242;0.5594688151895137;0.5141418795712878;0.5138646648503101;0.0;0.0;0.5103913017426996;0.5266077729155431;0.48944293154752394;0.5292500148990454;0.49570176129808574;0.45304908961238677;0.49965268683551034;0.3951188335455083;0.33313328080260857;0.5461562801182314;0.4745066694240671;0.5797869459453816;0.37022095389466;0.5502386699515818;0.5362898768027702;0.5793584646961731;0.5227976483712171;0.5817640239246348;0.549163714552284;0.5490120756973476;0.588531834644366;0.5755910430703965;0.5743350448881522;0.20923788010191552;0.5158278998725371;0.50507651585922;0.50507651585922;0.500603360798425;0.45795432378370304;0.5278749179561755;0.5461562801182314
beer;0.49783332356821924;0.5317560267385294;0.5335868328315215;0.48945901740972303;0.44186328311629286;0.41258098050357767;0.34040001123361036;0.4590613568552323;0.36331965946307465;0.3812073781024927;0.4212888696671393;0.35123531980097616;0.36520304084542354;0.4030343436769282;0.4855331247526557;0.46534568786489705;0.37338437130147545;0.40636608610396163;0.40636608610396163;0.5404554512430022;0.5474807316376311;0.5547915042965709;0.4855653008963283;0.518705582507571;0.573833084046456;0.5114221823799836;0.5218306164766553;0.47226561308521914;0.4496518380555786;0.5184179775020078;0.519362514618744;0.5361893709161537;0.5482978361603794;0.4154862632557082;0.5400036404726862;0.4656007495377482;0.4656007495377482;0.4843389326191258;0.48191947495732373;0.48191947495732373;0.4917760885636043;0.4917760885636043;0.4328908251623475;0.5353182622271123;0.535241848357008;0.5237701345801444;0.5033862810521766;0.5254632910695756;0.5069488540598166;0.5103913017426996;0.5103913017426996;0.0;0.45287954472548725;0.5511033113023591;0.46755577801819814;0.5313571566679972;0.4826563329152534;0.4656056890972078;0.5146389049975816;0.488568200406527;0.5329454240546052;0.4918470115398545;0.50658909266452;0.508365588781525;0.4329158022849478;0.4313235188437955;0.4712045152347188;0.42939984312663537;0.45921806050109854;0.3954112810753342;0.49351846207423933;0.44503201460843067;0.48020259829028517;0.45009094023418394;0.5222188019442959;0.5337755886024741;0.5333119585764865;0.5333119585764865;0.47664003626938795;0.4402927979807865;0.4635361456783884;0.5329454240546052
leather;0.59928188815454;0.5817245343004231;0.575670580846242;0.5931374606122443;0.5803659866420882;0.5908866466877145;0.6085265059483898;0.519093535095898;0.6195613758802888;0.6098962336450547;0.5694883935875114;0.5660784849797186;0.5777460591096129;0.5524559725009446;0.5839544832043264;0.5995477130814156;0.6010972807295528;0.6170105002493942;0.6170105002493942;0.4834066482683811;0.5564860186281158;0.5690218387071153;0.5772800367054856;0.2814495908636222;0.4552534108805421;0.3405619320203783;0.5411766483401358;0.3733308660213678;0.44402714011604905;0.5298234311892817;0.5486661121543215;0.5344535865143573;0.5524028881900365;0.5933436987642489;0.5155887945043736;0.4824012059567381;0.4824012059567381;0.2657826088150664;0.348583827425432;0.348583827425432;0.36609956061305127;0.36609956061305127;0.5176089164823093;0.5136923176410612;0.5009193926020638;0.483935224905128;0.5033196374344676;0.5360026191873597;0.3893016401446489;0.5266077729155431;0.5266077729155431;0.45287954472548725;1.1102230246251565e-16;0.3239452969559523;0.2960995643938946;0.43247774163177033;0.4057292055924652;0.47762198766052016;0.4816031855070001;0.5129184464677609;0.339973768242695;0.24454396678674717;0.5121479211631857;0.528784535401505;0.1795944541094674;0.14014777452432098;0.17057744454390206;0.5176078058627526;0.41814972299643965;0.46273932944068574;0.23170467991218624;0.284521606374679;0.3155272860461705;0.2914510382909381;0.4999230067860994;0.4620888470781867;0.5604118013273244;0.5604118013273244;0.4769097744040342;0.4055406344052899;0.445289106848787;0.339973768242695
cardboard;0.6097005189331088;0.600742231548373;0.5753806089102909;0.6113041905520582;0.5930763346667632;0.5922946096901474;0.5973010388597013;0.49339475075519773;0.5971272756483247;0.590326806058073;0.5561610011516774;0.5807505642702022;0.5834490931904719;0.6216353703496604;0.6030696270746818;0.6278328868850629;0.6103993576985915;0.6072098900789494;0.6072098900789494;0.45061761812469686;0.5952546345146026;0.5939831974155695;0.5921112781568014;0.33529472994587806;0.46911229035927;0.47132268715545106;0.6158010981137998;0.5335144321089575;0.5736789742305528;0.47621337659546725;0.5398211679821465;0.5159949124288854;0.5123399146545166;0.5486541640676578;0.518674362468947;0.5612580815304368;0.5612580815304368;0.5123255809970898;0.49961813774587643;0.49961813774587643;0.49627835936235637;0.49627835936235637;0.5103110978127967;0.4425661942397413;0.3491735835945927;0.3708777067779812;0.3718269479589619;0.4210787348111736;0.2760629433591869;0.48944293154752394;0.48944293154752394;0.5511033113023591;0.3239452969559523;0.0;0.21409511525120067;0.30708207748989036;0.356327485522525;0.400161071331504;0.36616318462898034;0.46997304288167463;0.2948442579000633;0.20649691949614024;0.5847649284183788;0.4929675592467876;0.4324379821737535;0.4475765111878343;0.47853541784944104;0.49524027748027344;0.5192441279649573;0.519099911692659;0.418654216193;0.48982943070508667;0.44004074437426566;0.48837300853760257;0.43395644395961336;0.542945412678831;0.5484684219153385;0.5484684219153385;0.4476820404882752;0.4476956971594125;0.5077555407508118;0.2948442579000633
rope;0.5848617384654059;0.5750390729930058;0.5219063172407865;0.5847908886507917;0.5887419649196111;0.5871784918581353;0.6025646545814487;0.40093180912582205;0.6110961619605002;0.5997555553385712;0.5839245973573074;0.5917792756052186;0.6087168217190851;0.6290495734539887;0.6123057197169222;0.6503720604076351;0.6326787744835405;0.6313020915044272;0.6313020915044272;0.5092413268849059;0.5826691135461008;0.5988109097854163;0.5775790014537646;0.38250027599975667;0.49277389801007554;0.5012166803081723;0.5981711318848608;0.49496005034016605;0.5092132280367846;0.5216655598917802;0.5851917775187994;0.5647276676722273;0.5634671144183665;0.5699955555272804;0.5264415507784597;0.5844998602288812;0.5844998602288812;0.4555470159732518;0.4547854557632146;0.4547854557632146;0.458532723958253;0.458532723958253;0.5134411482676516;0.4837758615288234;0.37159631177795943;0.3868243764617131;0.43390335071322284;0.43631169825463983;0.3500669207921704;0.5292500148990454;0.5292500148990454;0.46755577801819814;0.2960995643938946;0.21409511525120067;0.0;0.338025005581731;0.33184706333905445;0.40163581802883136;0.3588830077280056;0.4018815185624045;0.3555510168967114;0.2378303864442437;0.6064044582580289;0.5045806289087719;0.3319158222448411;0.37986371613469444;0.44666505233426135;0.4106507459405643;0.44527532051746116;0.41743165941183885;0.3808706041807982;0.4259501779687609;0.42497177015228915;0.44677900198375275;0.4495900254096459;0.5461474441725631;0.48974334450762097;0.48974334450762097;0.3771598253041235;0.37063786436049584;0.430174865024021;0.3555510168967114
potato;0.5489001323125324;0.5420202618469024;0.5262341757161717;0.5424455711717402;0.5336778403592983;0.5509448262188277;0.5459802701561569;0.39315917160644115;0.5400843303623996;0.5349432277429206;0.5418749060989136;0.5332990640690357;0.5360030916775721;0.5436700825765813;0.5415740216130553;0.5603157705039772;0.5939428671875823;0.5730203343673783;0.5730203343673783;0.5073760939330161;0.5446540526861244;0.5441522774573563;0.5238710877458528;0.4362926048668234;0.5292196584978974;0.5339011983453268;0.5608306126858408;0.5492136037564082;0.5530646307239447;0.5112605880337492;0.5486722522614176;0.5340674676715691;0.5345541518164793;0.5634204122361339;0.5250014103638392;0.5380817363157435;0.5380817363157435;0.548606206904139;0.5378577183596461;0.5378577183596461;0.5302221459354001;0.5302221459354001;0.35411096734815584;0.3578372201311155;0.15010063702937965;0.15878325962139056;0.20801394752202224;0.2807885931871804;0.21570637295619255;0.49570176129808574;0.49570176129808574;0.5313571566679972;0.43247774163177033;0.30708207748989036;0.338025005581731;5.551115123125783e-16;0.44155237456130025;0.3125524473416893;0.43899354433151644;0.4557558446507975;0.3050534247684942;0.3633406986073442;0.545113648173126;0.5065828050666954;0.49355634252944547;0.48500309582953366;0.5322849353500411;0.5057916147203915;0.5142508190011824;0.52733425434814;0.5021262505859362;0.5204116007306909;0.4991627982549527;0.5266414691281398;0.4671464264971641;0.5113757081136555;0.5081461009120394;0.5081461009120394;0.43292142478275475;0.4485684188137587;0.5116447356863362;0.3050534247684942
mouse;0.6198522088874063;0.5961159265688598;0.5907965529494588;0.6056637270775156;0.5796149696453854;0.5845752447395706;0.5939546050542047;0.4072750388103266;0.6271073369832931;0.6193883038229954;0.570728554895169;0.5850780145746428;0.6011179092152668;0.6452995999269526;0.6373251691484991;0.6663500913354083;0.6312716066113296;0.6291690345440473;0.6291690345440473;0.521199973552567;0.5788152950337423;0.5811563906859906;0.6312737844664763;0.5355460599274439;0.4822722367635691;0.3650731682110993;0.606831415784636;0.5497761469857468;0.5888736723029396;0.5148116543828649;0.5710580112271474;0.5470500334553718;0.5492563260697927;0.6147670222238107;0.5212370184974842;0.5446617263182431;0.5446617263182431;0.5463385233373036;0.49909726335589244;0.49909726335589244;0.5645157521241996;0.5645157521241996;0.5534387670442041;0.5372506561565746;0.5029127539465231;0.5045150522208456;0.5130063524820871;0.5070635842738317;0.4377111895537462;0.45304908961238677;0.45304908961238677;0.4826563329152534;0.4057292055924652;0.356327485522525;0.33184706333905445;0.44155237456130025;0.0;0.46982152159410445;0.4062766658568017;0.41185216630299637;0.49110870292883224;0.382199542295518;0.6436708414104153;0.50393387639642;0.4068107260851475;0.43750289160012623;0.5227318883879031;0.3000788230349832;0.3701206107050186;0.29445447011459525;0.44373657586971416;0.5270536594472044;0.5442372765962622;0.5453766967139627;0.3597826480363705;0.5187044856132147;0.4498183423372686;0.4498183423372686;0.22720210269306662;0.1444641265950664;0.20053157338480998;0.49110870292883224
mushroom;0.5349426593233356;0.5246408749937543;0.4882096418130027;0.5357467185421111;0.5339968700568151;0.5458209762613827;0.5439604773729705;0.38429149431645915;0.5232666456514293;0.535319206681427;0.5384413216090655;0.537929138383583;0.5457337640155094;0.5493167884667287;0.5667733516994551;0.5818375021552517;0.5815357269588015;0.5724257304510801;0.5724257304510801;0.5271872911247407;0.5431336039639396;0.5495032752906844;0.5229232927803659;0.5087647394327278;0.5348404085111857;0.5360715054530176;0.5418330591779239;0.53158100749543;0.5420460052556257;0.5133747835875266;0.5408612607543332;0.5349843776242372;0.5321560503262538;0.5479384993724808;0.5305687178665492;0.5172244546140841;0.5172244546140841;0.5181183674981097;0.5056865824121423;0.5056865824121423;0.5252488121960832;0.5252488121960832;0.3741117848858641;0.45719011088122996;0.3487898358835296;0.3031037557069004;0.3379837390378906;0.37689404916817826;0.3801482513390352;0.49965268683551034;0.49965268683551034;0.4656056890972078;0.47762198766052016;0.400161071331504;0.40163581802883136;0.3125524473416893;0.46982152159410445;3.3306690738754696e-16;0.4857158704368054;0.4265667408738886;0.44573564640266583;0.45646089952460794;0.5522018539853338;0.5217406262039923;0.5139706724377348;0.5085390417203703;0.5280502339082251;0.4693857012962249;0.4900962688241241;0.49180019835014815;0.4508468069459487;0.46372208103998613;0.4894554379778103;0.4972962309347198;0.47862678636790085;0.5244265446963798;0.4873894772714444;0.4873894772714444;0.3942764649219911;0.4775172018055835;0.5062850698622978;0.44573564640266583
peanut;0.5496952086285332;0.5417848177323759;0.5430826748490248;0.5424646142906908;0.5394497943151337;0.5314959708878297;0.5441699027319414;0.4868357144414739;0.5501166488364024;0.5602126605369925;0.5238405049514242;0.5402516736484871;0.552390030779399;0.5767241440485092;0.5654766947811493;0.5863363182511971;0.557379967163171;0.5548786260288311;0.5548786260288311;0.3773769279162288;0.5292196577579009;0.5246099367064848;0.5282543122431054;0.45160217288858984;0.534057388874996;0.5443836245140334;0.5455210235534117;0.558436108906987;0.5446686177032195;0.4491410671543138;0.5121455411153044;0.49472808745681546;0.4560453616946917;0.5446709246998734;0.5031069310231762;0.5302810772893292;0.5302810772893292;0.5490824400795963;0.5264045670627655;0.5264045670627655;0.5512059491266867;0.5512059491266867;0.5580544206384034;0.5033073500540788;0.49313148648641764;0.5172672287785426;0.5221392265879894;0.48813234419751145;0.4322979082905192;0.3951188335455083;0.3951188335455083;0.5146389049975816;0.4816031855070001;0.36616318462898034;0.3588830077280056;0.43899354433151644;0.4062766658568017;0.4857158704368054;0.0;0.5282371792778117;0.43241256290230096;0.342914911226864;0.5815138168289031;0.4344634996944548;0.5068513825583189;0.5236686125798992;0.5631328575478417;0.5485099193115431;0.523974658289135;0.5419863199829776;0.5467194296233627;0.5503065541832783;0.5340020349656439;0.5449281405488337;0.2147799859843424;0.4932532239695304;0.5237673106363109;0.5237673106363109;0.49838678301581313;0.4902055643668732;0.5153917933981755;0.43241256290230096
egg;0.5483540720124281;0.5384967568133072;0.535943091976196;0.5208977212518964;0.5413076279570452;0.5371887210064877;0.548243341452502;0.3915543143773231;0.5818101417965659;0.5543772308483754;0.5374191386119206;0.5565461986669615;0.5608106365978505;0.5575142642051977;0.5434684205163446;0.5685858655290936;0.553361852589919;0.5343951052346467;0.5343951052346467;0.4934555001914993;0.5368134411913185;0.5127087533338847;0.5605935988429426;0.5613865340675471;0.5414222159368101;0.5290570583078441;0.5735618626901511;0.5770669314450794;0.5741671098283778;0.48996130039188907;0.4998873585246888;0.4463161520582791;0.46797765686488096;0.5365302140716012;0.4996285298974069;0.5306846990621411;0.5306846990621411;0.5963781789141257;0.5716436349059626;0.5716436349059626;0.5910996775658715;0.5910996775658715;0.539810363121216;0.41257066994014874;0.4672639852277182;0.4957792574280412;0.5086324567946974;0.4457432882982582;0.4886189817780215;0.33313328080260857;0.33313328080260857;0.488568200406527;0.5129184464677609;0.46997304288167463;0.4018815185624045;0.4557558446507975;0.41185216630299637;0.4265667408738886;0.5282371792778117;7.771561172376096e-16;0.5474345157046836;0.4627027607145182;0.5635266376983505;0.3892251664875318;0.5217339364458929;0.5309636680312686;0.5728215362612443;0.39644670369327983;0.47491207293022547;0.3952144257322887;0.4951410175790512;0.5551413538573652;0.5723097135298785;0.5725799924866808;0.5007121093273772;0.540825903994336;0.4359313726418765;0.4359313726418765;0.3270137941488879;0.3304383980486293;0.4453185245871725;0.5474345157046836
birch;0.5533779835266974;0.5379230223390989;0.5051197429530486;0.5589922279410865;0.5568666443862224;0.5860337067003876;0.5873027441535226;0.572054280781426;0.5903729680868224;0.5887831416574187;0.5755805581342144;0.507571925008115;0.4884895665731521;0.4916851955882946;0.49031302903411633;0.48542525793633745;0.5627347034956095;0.5807273670675785;0.5807273670675785;0.4714338243459132;0.5062581133675539;0.5184085425755804;0.456909994053207;0.20186707741252385;0.2365240327229869;0.43164183484332136;0.4799383392205979;0.38484825208325457;0.4287736060106517;0.5311469860763168;0.5506651117412679;0.4876114120352143;0.5122899383897402;0.5535349795968109;0.5395832393432674;0.426276892429487;0.426276892429487;0.4817820196289864;0.53929903890335;0.53929903890335;0.37527354944065766;0.37527354944065766;0.4317406937570778;0.4357409001902011;0.35812806883210385;0.31775683924308273;0.36269938981891997;0.4444398659781231;0.25884461110566204;0.5461562801182314;0.5461562801182314;0.5329454240546052;0.339973768242695;0.2948442579000633;0.3555510168967114;0.3050534247684942;0.49110870292883224;0.44573564640266583;0.43241256290230096;0.5474345157046836;0.0;0.2713121948645102;0.356982884693164;0.48893118205529845;0.4201772724994968;0.3876025034273133;0.41300033815869647;0.6505685680476753;0.5658564049083985;0.5940047940313822;0.5102048936080049;0.47014834066350175;0.44676208597835354;0.43750137419380597;0.5155755987429997;0.4613667133691099;0.6178943840624166;0.6178943840624166;0.59084204583129;0.5696064403170864;0.6080049315263925;0.0
cork;0.6015945064732152;0.5967063422668564;0.5583423884631772;0.5872610740869882;0.5790018979992051;0.5874038293736639;0.5942832835708978;0.5132733943863871;0.5941515651189426;0.575389277262599;0.5587774670289879;0.5549777889393751;0.5624668385680001;0.5761851400172289;0.5535312335155886;0.5793974069364406;0.5755705093238415;0.6221857240638499;0.6221857240638499;0.47712930789809604;0.5742668075450523;0.5859594028258681;0.5767075484176439;0.2662866988205524;0.3922851177092801;0.49074414289546436;0.6174335228730068;0.5127965882588511;0.5651104122471802;0.46552404409864495;0.5248340462955405;0.5160024896358298;0.5076268280608479;0.5575321936023194;0.48821862397436067;0.5569337043617221;0.5569337043617221;0.46783503140377564;0.48509712185226317;0.48509712185226317;0.47197576712582123;0.47197576712582123;0.5088370284610099;0.4817642098327037;0.4414903087497628;0.4153812675768035;0.4432942623888704;0.4763143739016585;0.3195661138395943;0.4745066694240671;0.4745066694240671;0.4918470115398545;0.24454396678674717;0.20649691949614024;0.2378303864442437;0.3633406986073442;0.382199542295518;0.45646089952460794;0.342914911226864;0.4627027607145182;0.2713121948645102;0.0;0.5237348733721466;0.4893111732870599;0.3582757776700117;0.3373990845856983;0.41398998381079605;0.5199900776780971;0.49964425890371417;0.4897981380457381;0.43209913349279827;0.4605717641230101;0.4359104466189141;0.4638272250544605;0.43516206284622727;0.4927456577011636;0.547506034251384;0.547506034251384;0.4844964482774615;0.47406300173379773;0.5435966632883067;0.2713121948645102
incense;0.43344735011830826;0.44496724861488995;0.4718741620263092;0.44396438195314236;0.47518227654428236;0.4001885597557263;0.4111090010080666;0.619200627008563;0.4498872515253627;0.4050097682156669;0.497221055134721;0.3581062298715193;0.30453896392180557;0.2061193900504943;0.218634232662564;0.1840052459958551;0.3802692674064071;0.37735631112732426;0.37735631112732426;0.4591063801537891;0.3587969139986962;0.36296417482129806;0.3566003570212074;0.33748874467582646;0.2611740900295565;0.4424465024985579;0.42610711856239736;0.3359060037666024;0.37842821412612637;0.5293639351544215;0.4789740850748242;0.5448153243047426;0.5437937834458851;0.39789116428661236;0.48824885255928724;0.43679594694099333;0.43679594694099333;0.4854747286702812;0.5853668473340204;0.5853668473340204;0.35978965665513013;0.35978965665513013;0.42094546832776525;0.5579854568730206;0.550970131398992;0.5132062353682494;0.5083101383785109;0.5528411535568823;0.4785765442522188;0.5797869459453816;0.5797869459453816;0.50658909266452;0.5121479211631857;0.5847649284183788;0.6064044582580289;0.545113648173126;0.6436708414104153;0.5522018539853338;0.5815138168289031;0.5635266376983505;0.356982884693164;0.5237348733721466;0.0;0.5736617445128648;0.5472852894433072;0.49123253068407985;0.4218270829836146;0.6989155287769262;0.5662471952075756;0.6059632473430149;0.5929188288928582;0.5221536255165999;0.5026633553174573;0.4515635043548565;0.5782801204807986;0.4521183307867795;0.619507846629987;0.619507846629987;0.6788473074262616;0.6463570315952257;0.650614007055779;0.356982884693164
coffee;0.5439804682171585;0.5362988471361219;0.539013141102134;0.5323295181118106;0.5327059764162161;0.5240423751952763;0.5347583793418375;0.4841394036162486;0.5526354522382805;0.5481214747206414;0.5099765212496872;0.543429407430336;0.5575385051219347;0.5733395723484226;0.5686534695892959;0.5769637311165235;0.41482411125404595;0.545673035190642;0.545673035190642;0.4592532891419014;0.5189832704821998;0.512858674865522;0.5302970169549085;0.4639816332110071;0.5337530427378399;0.5391416852910579;0.5424958329813976;0.5511157698667988;0.5432216739624077;0.45029969721382296;0.45743965221102595;0.11449480992454553;0.13166202874135924;0.44035182112899895;0.49850522854652013;0.5005882760041236;0.5005882760041236;0.5532950078558094;0.5451705060879716;0.5451705060879716;0.5560407674810396;0.5560407674810396;0.5581019840056111;0.3425509610769718;0.49168201690211427;0.5333492411675054;0.5251018123428749;0.5075326134832658;0.5159674116874089;0.37022095389466;0.37022095389466;0.508365588781525;0.528784535401505;0.4929675592467876;0.5045806289087719;0.5065828050666954;0.50393387639642;0.5217406262039923;0.4344634996944548;0.3892251664875318;0.48893118205529845;0.4893111732870599;0.5736617445128648;0.0;0.46648044115808546;0.5020919812192709;0.5512357066643475;0.5297145193484268;0.5492368955069721;0.533182123870273;0.5273137195510308;0.5455300797387929;0.5599698580301624;0.5604659642569592;0.44318601053341405;0.4965723314610691;0.4907741467285875;0.4907741467285875;0.5192889162459529;0.48969584961518603;0.513713388742633;0.48893118205529845
